"Type","Name","File","Hits"
"Method","result_fail_hasNegativeMbps","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","assertEquals","test\main\java\networktool\transfer\BandwidthTesterActiveTest.java","0"
"Method","getSubnet24Prefixes_slash24_one","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","getSubnet24Prefixes_slash23_two","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","getSubnet24Prefixes_slash19_32","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","getSubnet24Prefixes_slash16_256","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","getAllIPs_slash19_count","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","getAllIPs_slash30_two","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","intToIp_roundtrip","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\CIDRUtilsExtTest.java","0"
"Method","isSafeSubnetPrefix_valid","test\main\java\networktool\util\PlatformSupportSubnetTest.java","0"
"Method","isSafeSubnetPrefix_null","test\main\java\networktool\util\PlatformSupportSubnetTest.java","0"
"Method","isSafeSubnetPrefix_extraOctet","test\main\java\networktool\util\PlatformSupportSubnetTest.java","0"
"Method","isSafeSubnetPrefix_injection","test\main\java\networktool\util\PlatformSupportSubnetTest.java","0"
"Method","isSafeSubnetPrefix_tooFewOctets","test\main\java\networktool\util\PlatformSupportSubnetTest.java","0"
"Method","requireSafeSubnetPrefix_valid_returnsInput","test\main\java\networktool\util\PlatformSupportSubnetTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\PlatformSupportSubnetTest.java","0"
"Method","requireSafeSubnetPrefix_invalid_throws","test\main\java\networktool\util\PlatformSupportSubnetTest.java","0"
"Method","isSafeSubnetPrefix_valid","test\main\java\networktool\util\PlatformUtilsSubnetTest.java","0"
"Method","isSafeSubnetPrefix_null","test\main\java\networktool\util\PlatformUtilsSubnetTest.java","0"
"Method","isSafeSubnetPrefix_extraOctet","test\main\java\networktool\util\PlatformUtilsSubnetTest.java","0"
"Method","isSafeSubnetPrefix_injection","test\main\java\networktool\util\PlatformUtilsSubnetTest.java","0"
"Method","isSafeSubnetPrefix_tooFewOctets","test\main\java\networktool\util\PlatformUtilsSubnetTest.java","0"
"Method","requireSafeSubnetPrefix_valid_returnsInput","test\main\java\networktool\util\PlatformUtilsSubnetTest.java","0"
"Method","assertEquals","test\main\java\networktool\util\PlatformUtilsSubnetTest.java","0"
"Method","requireSafeSubnetPrefix_invalid_throws","test\main\java\networktool\util\PlatformUtilsSubnetTest.java","0"
"Method","build_rawAndValidatedArgs_inOrder","test\main\java\networktool\util\SafeCommandTest.java","0"
"Method","iface_invalid_throws","test\main\java\networktool\util\SafeCommandTest.java","0"
"Method","ip_valid_accepted","test\main\java\networktool\util\SafeCommandTest.java","0"
"Method","ip_invalid_throws","test\main\java\networktool\util\SafeCommandTest.java","0"
"Method","mac_valid_accepted","test\main\java\networktool\util\SafeCommandTest.java","0"
"Method","mac_invalid_throws","test\main\java\networktool\util\SafeCommandTest.java","0"
"Method","assertThrows","test\main\java\networktool\util\SafeCommandTest.java","0"
"Method","raw_multipleArgs_appended","test\main\java\networktool\util\SafeCommandTest.java","0"
"Method","exec_invalidLoopback_doesNotThrowBeforeValidation","test\main\java\networktool\util\SafeCommandTest.java","0"
"Method","assertThrows","test\main\java\networktool\util\SafeCommandTest.java","0"
"Method","totalWidth_methodDoesNotExist","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","assertFalse","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","preferredHeight_positive","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","assertTrue","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","widthConstants_notEmpty","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","assertTrue","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","assertTrue","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","assertTrue","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","assertTrue","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","assertTrue","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","savedColNotes_inRange","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","assertTrue","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","rowHeight_positive","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","assertTrue","test\main\java\networktool\util\TableConfigFixTest.java","0"
"Method","save_createsFile","test\networktool\cli\CliTest.java","0"
"Method","assertTrue","test\networktool\cli\CliTest.java","0"
"Method","save_emptyList_validJson","test\networktool\cli\CliTest.java","0"
"Method","assertTrue","test\networktool\cli\CliTest.java","0"
"Method","assertTrue","test\networktool\cli\CliTest.java","0"
"Method","save_withResults_containsIp","test\networktool\cli\CliTest.java","0"
"Method","assertTrue","test\networktool\cli\CliTest.java","0"
"Method","save_specialCharsInHostname_escaped","test\networktool\cli\CliTest.java","0"
"Method","assertFalse","test\networktool\cli\CliTest.java","0"
"Method","copy_null_doesNotThrow","test\networktool\cli\CliTest.java","0"
"Method","assertDoesNotThrow","test\networktool\cli\CliTest.java","0"
"Method","copy_blank_doesNotThrow","test\networktool\cli\CliTest.java","0"
"Method","assertDoesNotThrow","test\networktool\cli\CliTest.java","0"
"Method","ps_escapeSingleQuote","test\networktool\cli\CliTest.java","0"
"Method","assertTrue","test\networktool\cli\CliTest.java","0"
"Method","ps_null_returnsEmpty","test\networktool\cli\CliTest.java","0"
"Method","assertEquals","test\networktool\cli\CliTest.java","0"
"Method","ps_noSpecialChars_unchanged","test\networktool\cli\CliTest.java","0"
"Method","assertEquals","test\networktool\cli\CliTest.java","0"
"Method","ps_newlineReplaced","test\networktool\cli\CliTest.java","0"
"Method","assertFalse","test\networktool\cli\CliTest.java","0"
"Method","print_noHosts_doesNotThrow","test\networktool\filter\FilterExtTest.java","0"
"Method","assertDoesNotThrow","test\networktool\filter\FilterExtTest.java","0"
"Method","print_withHosts_outputsIp","test\networktool\filter\FilterExtTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterExtTest.java","0"
"Method","print_sortsByIp","test\networktool\filter\FilterExtTest.java","0"
"Method","HostResult","test\networktool\filter\FilterExtTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterExtTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterExtTest.java","0"
"Method","print_labelInOutput","test\networktool\filter\FilterExtTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterExtTest.java","0"
"Method","print_hostWithMac_outputsIp","test\networktool\filter\FilterExtTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterExtTest.java","0"
"Method","captureOutput","test\networktool\filter\FilterExtTest.java","0"
"Method","HostResult","test\networktool\filter\FilterTest.java","0"
"Method","noFilter_returnsAll","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","osFilter_windows","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","osFilter_linux_matchesMultiple","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","osFilter_caseInsensitive","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","hostnameFilter_matchesPartial","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","hostnameFilter_excludesRawIp","test\networktool\filter\FilterTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterTest.java","0"
"Method","combined_filter","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","emptyList","test\networktool\filter\FilterTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterTest.java","0"
"Method","buildLabel_noFilters","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","buildLabel_osOnly","test\networktool\filter\FilterTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterTest.java","0"
"Method","buildLabel_both","test\networktool\filter\FilterTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterTest.java","0"
"Method","hostnameFilter_stripsMacPart","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","buildResults","test\networktool\filter\FilterTest.java","0"
"Method","ScanResult","test\networktool\filter\FilterTest.java","0"
"Method","filterByOS_windows","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","filterByOS_caseInsensitive","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","filterByOS_noMatch","test\networktool\filter\FilterTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterTest.java","0"
"Method","filterByPort_ssh","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","filterByPort_notPresent","test\networktool\filter\FilterTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterTest.java","0"
"Method","filterByHostnameRegex_simple","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","filterByHostnameRegex_caseInsensitive","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","filterByHostnameRegex_noMatch","test\networktool\filter\FilterTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterTest.java","0"
"Method","filterCombined_linuxSsh","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","assertEquals","test\networktool\filter\FilterTest.java","0"
"Method","filterCombined_noMatch","test\networktool\filter\FilterTest.java","0"
"Method","assertTrue","test\networktool\filter\FilterTest.java","0"
"Method","reset","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","constants","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","assertEquals","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","assertEquals","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","recordFailure_returnsTrue_onLock","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","assertFalse","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","assertTrue","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","recordFailure_resetsAttempts_afterLock","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","assertEquals","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","isLocked_afterLockout","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","assertTrue","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","remainingSeconds_whenLocked_positive","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","assertTrue","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","remainingSeconds_whenNotLocked_zero","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","assertEquals","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","recordSuccess_clearsLock","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
"Method","assertFalse","test\networktool\gui\GuiLoginRateLimiterPackageTest.java","0"
